LAMMPS data file via write_data, version 17 Nov 2016, timestep = 10168

960 atoms
1 atom types

4.0192030017574998e-01 4.8788322699824732e+01 xlo xhi
4.1768784351372062e-01 5.0702312156486272e+01 ylo yhi
-2.5000000000000000e+01 4.8380000000000003e+01 zlo zhi

Masses

1 12.0107

Atoms # atomic

3 1 1.6273150354840340e+00 2.4731312635676619e+00 3.1683989410627933e-01 0 0 0
6 1 1.6488625877828256e+00 5.2764880626802970e+00 2.1277349373279034e-01 0 0 0
2 1 1.6388486188028351e+00 1.1160154824563138e+00 3.7422364880693160e-01 0 0 0
50 1 4.0508320868583114e+00 1.0828621800805256e+00 1.8343946134001282e-01 0 0 0
51 1 4.0206901383302185e+00 2.4745834582055908e+00 3.0401978580666000e-01 0 0 0
52 1 2.8083232667997198e+00 3.1725376099304987e+00 3.1708483653265734e-01 0 0 0
53 1 2.8251497808094754e+00 4.5606218053660514e+00 3.3408844964085244e-01 0 0 0
54 1 3.9830372536081264e+00 5.2976002769458246e+00 2.4776589968194337e-01 0 0 0
98 1 6.4458900377153183e+00 1.1289076422493673e+00 3.0574979651389594e-01 0 0 0
99 1 6.4269811309369977e+00 2.5120402174803891e+00 3.1588327128142019e-01 0 0 0
100 1 5.2186703081624408e+00 3.2112813029704688e+00 2.4982489572941485e-01 0 0 0
101 1 5.1950834634726579e+00 4.5973727650190330e+00 2.8869010017305574e-01 0 0 0
7 1 1.5913296907983518e+00 6.6637750297655520e+00 2.4985206267906556e-03 0 0 0
4 1 4.3041030573259059e-01 3.1799994511257759e+00 1.0503845895811011e-01 0 0 0
5 1 4.0517317418725329e-01 4.5747441924836698e+00 5.9514722775074629e-02 0 0 0
97 1 5.2408624274539504e+00 4.2460078707385057e-01 1.6654266703233075e-01 0 0 0
673 1 3.4262367723673485e+01 4.2633923629465476e-01 2.7760256019729906e-01 0 0 0
146 1 8.8481677283226823e+00 1.0815241695136770e+00 2.6530266589876611e-01 0 0 0
531 1 2.8226327630249983e+01 2.5442488031034469e+00 1.5485436045132896e-03 0 0 0
629 1 3.1831582465557137e+01 4.5885283542684503e+00 1.1435291709024407e-01 0 0 0
630 1 3.3059215135843232e+01 5.3374257060541375e+00 3.2704513998981422e-01 0 0 0
676 1 3.4230339933561844e+01 3.2465866833457908e+00 3.0288005971905202e-01 0 0 0
626 1 3.3049898798247590e+01 1.0889082570880260e+00 2.7432212708688686e-01 0 0 0
627 1 3.3055772455559833e+01 2.4749462789437797e+00 2.8678840816309775e-01 0 0 0
628 1 3.1860076378560013e+01 3.2093594183692207e+00 8.5136202413106696e-02 0 0 0
