LAMMPS data file via write_data, version 29 Oct 2020, timestep = 7198

4240 atoms
6 atom types

0.06501646338243247 9.773032536617558 xlo xhi
-4.382674841178961 64.02267484117867 ylo yhi
-5.0 216.8 zlo zhi

Masses

1 12.0107
2 12.0107
3 12.0107
4 12.0107
5 12.0107
6 12.0107

Atoms # atomic

1 1 9.77303225245059 0.5578469966971742 -0.0026429084013344095 -1 0 0
2 1 1.2785181783959787 1.2109857708634664 -0.01480788000897082 0 0 0
57 1 2.492020181411428 0.5578470130968798 -0.0026429055997301276 0 0 0
58 1 3.705522174873187 1.210985785998755 -0.014807880181242794 0 0 0
113 1 4.919024169235022 0.5578470125803188 -0.00264290956464297 0 0 0
114 1 6.132526190991316 1.2109857429005384 -0.014807879656062006 0 0 0
169 1 7.346028200043392 0.5578469710212293 -0.002642902658529067 0 0 0
170 1 8.559530222258228 1.2109857241364264 -0.014807879364474807 0 0 0
3 1 1.2785181781283927 2.6133153637722613 -0.03710589064109371 0 0 0
4 1 9.773032240383317 3.30841163275852 -0.04136861601740005 -1 0 0
5 1 9.773032268453466 4.706761174263336 -0.04180737883153007 -1 0 0
6 1 1.2785182039081093 5.401683044827971 -0.038224562961902464 0 0 0
7 1 1.278518216184166 6.799871868301171 -0.03074542036579242 0 0 0
8 1 9.773032273204846 7.494696683644303 -0.026685139971951877 -1 0 0
59 1 3.7055221764579485 2.613315373431168 -0.03710589057633484 0 0 0
60 1 2.4920201772575004 3.3084116445803105 -0.04136861577071205 0 0 0
61 1 2.4920201872609984 4.706761166629228 -0.041807378854353594 0 0 0
62 1 3.7055221664893336 5.401683052080227 -0.03822456278980546 0 0 0
63 1 3.705522162906767 6.799871873913098 -0.030745420270641866 0 0 0
64 1 2.492020190340287 7.4946967304924605 -0.026685139896298615 0 0 0
115 1 6.132526189057392 2.6133153484320557 -0.03710589077392612 0 0 0
116 1 4.919024181911205 3.308411638210764 -0.04136861581325135 0 0 0
117 1 4.919024154497865 4.706761167719089 -0.04180737878668328 0 0 0
118 1 6.132526158629939 5.401683027089701 -0.038224563308439485 0 0 0
119 1 6.132526141932917 6.799871857846076 -0.030745420588290884 0 0 0
120 1 4.919024149785128 7.494696716065047 -0.026685139872850705 0 0 0
171 1 8.559530223031434 2.6133153409026244 -0.03710589081088678 0 0 0
172 1 7.346028203407979 3.308411628263875 -0.04136861623395838 0 0 0
173 1 7.346028192870797 4.706761178050034 -0.04180737885021024 0 0 0
174 1 8.559530237621962 5.401683016217655 -0.03822456355692072 0 0 0
175 1 8.559530245513248 6.799871855641257 -0.03074542072820652 0 0 0
176 1 7.346028189659404 7.49469664652762 -0.026685140070400237 0 0 0
9 1 9.773032257445323 8.892836670264437 -0.02400517439701222 -1 0 0
10 1 1.2785181833866537 9.587574438956857 -0.022474847439525547 0 0 0
11 1 1.2785181949758182 10.985709521058828 -0.024276511491127195 0 0 0
12 1 9.773032269004748 11.680503058052423 -0.023701501032745043 -1 0 0
13 1 9.773032292939561 13.078610319393299 -0.025032928790272635 -1 0 0
14 1 1.2785182329836609 13.77322884798517 -0.024122783805518466 0 0 0
65 1 2.492020183203678 8.89283669504254 -0.024005174316283018 0 0 0
66 1 3.7055221741155924 9.587574446160763 -0.022474847428449074 0 0 0
67 1 3.7055221715643127 10.985709516890331 -0.024276511413736657 0 0 0
68 1 2.492020189158632 11.680503042291427 -0.023701500862873814 0 0 0
69 1 2.492020198881951 13.07861027653346 -0.02503292858755568 0 0 0
70 1 3.705522155304008 13.773228852030137 -0.02412278377576449 0 0 0
121 1 4.919024165729793 8.892836688515489 -0.02400517431971494 0 0 0
122 1 6.132526184381696 9.587574425853095 -0.022474847534708076 0 0 0
123 1 6.132526169377414 10.985709530785778 -0.024276511690281666 0 0 0
124 1 4.919024153969676 11.68050305086257 -0.02370150089914347 0 0 0
125 1 4.919024129788454 13.078610294026692 -0.025032928641383734 0 0 0
126 1 6.132526128833062 13.773228842604006 -0.024122783926100233 0 0 0
177 1 7.346028196761934 8.892836645482332 -0.024005174457700562 0 0 0
178 1 8.559530224811105 9.587574414892565 -0.022474847598007663 0 0 0
179 1 8.559530230651298 10.985709538360878 -0.024276511837045156 0 0 0
180 1 7.346028190873286 11.680503067550784 -0.023701501135824365 0 0 0
181 1 7.346028181388189 13.078610342308533 -0.02503292889904607 0 0 0
182 1 8.559530249439517 13.773228835511869 -0.024122784011549214 0 0 0
15 1 1.2785182208994164 15.171293349189646 -0.02500157830747174 0 0 0
16 1 9.773032282858473 15.866042889855756 -0.024022448224050308 -1 0 0
17 1 9.773032271851351 17.264173940607318 -0.02497257548625953 -1 0 0
18 1 1.2785182023187425 17.958852176054048 -0.024014914405183774 0 0 0
19 1 1.2785182068025693 19.356894406218952 -0.024977433610819944 0 0 0
20 1 9.773032275882942 20.051611796495607 -0.024019168784887412 -1 0 0
71 1 3.7055221588374914 15.171293346430616 -0.025001578258607715 0 0 0
72 1 2.492020192997917 15.86604291885827 -0.024022448076429725 0 0 0
73 1 2.492020189252188 17.264173942088075 -0.024972575277730336 0 0 0
74 1 3.7055221684133284 17.958852178837596 -0.024014914377912255 0 0 0
75 1 3.705522166202262 19.356894400534042 -0.024977433554601802 0 0 0
76 1 2.49202019127072 20.051611803616694 -0.02401916863702347 0 0 0
127 1 6.132526141878538 15.17129335776584 -0.025001578448450523 0 0 0
128 1 4.919024139926414 15.866042905740802 -0.02402244810480969 0 0 0
129 1 4.91902415084672 17.264173937474926 -0.024972575330175495 0 0 0
130 1 6.132526158423679 17.958852167031132 -0.024014914521887754 0 0 0
131 1 6.13252615491108 19.356894415789853 -0.024977433769246105 0 0 0
132 1 4.919024146844472 20.051611802170328 -0.0240191686654887 0 0 0
183 1 8.559530245039587 15.171293363861842 -0.025001578565147398 0 0 0
184 1 7.346028187317759 15.866042877636822 -0.0240224483045548 0 0 0
185 1 7.346028191131514 17.264173944069444 -0.024972575610572534 0 0 0
186 1 8.559530237483484 17.958852161205872 -0.02401491460419969 0 0 0
